,library,jsonFileName,signature,name,targetClass,equivalence.comment,equivalence.kind,equivalence.condition,EMR
104,colt,cern.colt.matrix.linalg.Property_goal.json,isSquare(cern.colt.matrix.DoubleMatrix2D A),isSquare,cern.colt.matrix.linalg.Property,A matrix A is square if it has the same number of rows and columns.,FreeText,,0
105,colt,cern.colt.matrix.linalg.Property_goal.json,isStrictlyLowerTriangular(cern.colt.matrix.DoubleMatrix2D A),isStrictlyLowerTriangular,cern.colt.matrix.linalg.Property,"A matrix A is strictly lower triangular if A[i,j]==0 whenever i <= j. Matrix may but need not be square.",FreeText,,0
106,colt,cern.colt.matrix.linalg.Property_goal.json,isStrictlyTriangular(cern.colt.matrix.DoubleMatrix2D A),isStrictlyTriangular,cern.colt.matrix.linalg.Property,A matrix A is strictly triangular if it is triangular and its diagonal elements all equal 0. Matrix may but need not be square.,FreeText,,0
107,colt,cern.colt.matrix.linalg.Property_goal.json,isStrictlyUpperTriangular(cern.colt.matrix.DoubleMatrix2D A),isStrictlyUpperTriangular,cern.colt.matrix.linalg.Property,"A matrix A is strictly upper triangular if A[i,j]==0 whenever i >= j. Matrix may but need not be square.",FreeText,,0
108,colt,cern.colt.matrix.linalg.Property_goal.json,isSymmetric(cern.colt.matrix.DoubleMatrix2D A),isSymmetric,cern.colt.matrix.linalg.Property,"A matrix A is symmetric if A = tranpose(A), that is A[i,j] == A[j,i].",FreeText,,0
109,colt,cern.colt.matrix.linalg.Property_goal.json,isTriangular(cern.colt.matrix.DoubleMatrix2D A),isTriangular,cern.colt.matrix.linalg.Property,A matrix A is triangular iff it is either upper or lower triangular. Matrix may but need not be square.,FreeText,,0
110,colt,cern.colt.matrix.linalg.Property_goal.json,isTridiagonal(cern.colt.matrix.DoubleMatrix2D A),isTridiagonal,cern.colt.matrix.linalg.Property,"A matrix A is tridiagonal if A[i,j]==0 whenever Math.abs(i-j) > 1. Matrix may but need not be square.",FreeText,,0
111,colt,cern.colt.matrix.linalg.Property_goal.json,isUnitTriangular(cern.colt.matrix.DoubleMatrix2D A),isUnitTriangular,cern.colt.matrix.linalg.Property,A matrix A is unit triangular if it is triangular and its diagonal elements all equal 1. Matrix may but need not be square.,FreeText,,0
112,colt,cern.colt.matrix.linalg.Property_goal.json,isUpperBidiagonal(cern.colt.matrix.DoubleMatrix2D A),isUpperBidiagonal,cern.colt.matrix.linalg.Property,"A matrix A is upper bidiagonal if A[i,j]==0 unless i==j || i==j-1. Matrix may but need not be square.",FreeText,,0
113,colt,cern.colt.matrix.linalg.Property_goal.json,isUpperTriangular(cern.colt.matrix.DoubleMatrix2D A),isUpperTriangular,cern.colt.matrix.linalg.Property,"A matrix A is upper triangular if A[i,j]==0 whenever i > j. Matrix may but need not be square.",FreeText,,0
114,colt,cern.colt.matrix.linalg.Property_goal.json,isZero(cern.colt.matrix.DoubleMatrix2D A),isZero,cern.colt.matrix.linalg.Property,A matrix A is zero if all its cells are zero.,FreeText,,0
115,colt,cern.colt.matrix.linalg.Property_goal.json,lowerBandwidth(cern.colt.matrix.DoubleMatrix2D A),lowerBandwidth,cern.colt.matrix.linalg.Property,,FreeText,,0
116,colt,cern.colt.matrix.linalg.Property_goal.json,semiBandwidth(cern.colt.matrix.DoubleMatrix2D A),semiBandwidth,cern.colt.matrix.linalg.Property,,FreeText,,0
117,colt,cern.colt.matrix.linalg.Property_goal.json,setTolerance(double newTolerance),setTolerance,cern.colt.matrix.linalg.Property,Sets the tolerance to Math.abs(newTolerance).,FreeText,,0
118,colt,cern.colt.matrix.linalg.Property_goal.json,tolerance(),tolerance,cern.colt.matrix.linalg.Property,Returns the current tolerance.,FreeText,,0
119,colt,cern.colt.matrix.linalg.Property_goal.json,toString(cern.colt.matrix.DoubleMatrix2D A),toString,cern.colt.matrix.linalg.Property,,FreeText,,0
120,colt,cern.colt.matrix.linalg.Property_goal.json,upperBandwidth(cern.colt.matrix.DoubleMatrix2D A),upperBandwidth,cern.colt.matrix.linalg.Property,,FreeText,,0
121,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,cern.colt.matrix.ObjectMatrix1D(),cern.colt.matrix.ObjectMatrix1D,cern.colt.matrix.ObjectMatrix1D,"Makes this class non instantiable, but still let's others inherit from it.",FreeText,,0
122,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"aggregate(cern.colt.function.ObjectObjectFunction aggr, cern.colt.function.ObjectFunction f)",aggregate,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
123,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"aggregate(cern.colt.matrix.ObjectMatrix1D other, cern.colt.function.ObjectObjectFunction aggr, cern.colt.function.ObjectObjectFunction f)",aggregate,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
124,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,assign(java.lang.Object[] values),assign,cern.colt.matrix.ObjectMatrix1D,"Sets all cells to the state specified by values. values is required to have the same number of cells as the receiver.  The values are copied. So subsequent changes in values are not reflected in the matrix, and vice-versa.",FreeText,,0
125,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,assign(cern.colt.function.ObjectFunction function),assign,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
126,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,assign(cern.colt.matrix.ObjectMatrix1D other),assign,cern.colt.matrix.ObjectMatrix1D,"Replaces all cell values of the receiver with the values of another matrix. Both matrices must have the same size. If both matrices share the same cells (as is the case if they are views derived from the same matrix) and intersect in an ambiguous way, then replaces as if using an intermediate auxiliary deep copy of other.",FreeText,,0
127,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"assign(cern.colt.matrix.ObjectMatrix1D y, cern.colt.function.ObjectObjectFunction function)",assign,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
128,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,assign(java.lang.Object value),assign,cern.colt.matrix.ObjectMatrix1D,Sets all cells to the state specified by value.,FreeText,,0
129,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,cardinality(),cardinality,cern.colt.matrix.ObjectMatrix1D,Returns the number of cells having non-zero values; ignores tolerance.,FreeText,,0
130,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,copy(),copy,cern.colt.matrix.ObjectMatrix1D,"Constructs and returns a deep copy of the receiver.  Note that the returned matrix is an independent deep copy. The returned matrix is not backed by this matrix, so changes in the returned matrix are not reflected in this matrix, and vice-versa.",FreeText,,0
131,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,equals(java.lang.Object otherObj),equals,cern.colt.matrix.ObjectMatrix1D,"Compares the specified Object with the receiver for equality. Equivalent to equals(otherObj,true).",FreeText,"methodResultID==(receiverObjectClone.equals(args[0],true))",1
132,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"equals(java.lang.Object otherObj, boolean testForEquality)",equals,cern.colt.matrix.ObjectMatrix1D,"Compares the specified Object with the receiver for equality. Returns true if and only if the specified Object is also at least an ObjectMatrix1D, both matrices have the same size, and all corresponding pairs of cells in the two matrices are the same. In other words, two matrices are defined to be equal if they contain the same cell values in the same order. Tests elements for equality or identity as specified by testForEquality. When testing for equality, two elements e1 and e2 are equal if (e1==null ? e2==null : e1.equals(e2)).)",FreeText,,0
133,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,get(int index),get,cern.colt.matrix.ObjectMatrix1D,Returns the matrix cell value at coordinate index.,FreeText,,0
134,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,getContent(),getContent,cern.colt.matrix.ObjectMatrix1D,Returns the content of this matrix if it is a wrapper; or this otherwise. Override this method in wrappers.,FreeText,,0
135,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"getNonZeros(cern.colt.list.IntArrayList indexList, cern.colt.list.ObjectArrayList valueList)",getNonZeros,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
136,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,getQuick(int index),getQuick,cern.colt.matrix.ObjectMatrix1D,Returns the matrix cell value at coordinate index. Provided with invalid parameters this method may return invalid objects without throwing any exception. You should only use this method when you are absolutely sure that the coordinate is within bounds. Precondition (unchecked): index<0 || index>=size().,FreeText,,0
137,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,haveSharedCells(cern.colt.matrix.ObjectMatrix1D other),haveSharedCells,cern.colt.matrix.ObjectMatrix1D,Returns true if both matrices share at least one identical cell.,FreeText,,0
138,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,haveSharedCellsRaw(cern.colt.matrix.ObjectMatrix1D other),haveSharedCellsRaw,cern.colt.matrix.ObjectMatrix1D,Returns true if both matrices share at least one identical cell.,FreeText,,0
139,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,like(),like,cern.colt.matrix.ObjectMatrix1D,"Construct and returns a new empty matrix of the same dynamic type as the receiver, having the same size. For example, if the receiver is an instance of type DenseObjectMatrix1D the new matrix must also be of type DenseObjectMatrix1D, if the receiver is an instance of type SparseObjectMatrix1D the new matrix must also be of type SparseObjectMatrix1D, etc. In general, the new matrix should have internal parametrization as similar as possible.",FreeText,,0
140,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,like(int size),like,cern.colt.matrix.ObjectMatrix1D,"Construct and returns a new empty matrix of the same dynamic type as the receiver, having the specified size. For example, if the receiver is an instance of type DenseObjectMatrix1D the new matrix must also be of type DenseObjectMatrix1D, if the receiver is an instance of type SparseObjectMatrix1D the new matrix must also be of type SparseObjectMatrix1D, etc. In general, the new matrix should have internal parametrization as similar as possible.",FreeText,,0
141,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"like2D(int rows, int columns)",like2D,cern.colt.matrix.ObjectMatrix1D,"Construct and returns a new 2-d matrix of the corresponding dynamic type, entirelly independent of the receiver. For example, if the receiver is an instance of type DenseObjectMatrix1D the new matrix must be of type DenseObjectMatrix2D, if the receiver is an instance of type SparseObjectMatrix1D the new matrix must be of type SparseObjectMatrix2D, etc.",FreeText,,0
142,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"set(int index, java.lang.Object value)",set,cern.colt.matrix.ObjectMatrix1D,Sets the matrix cell at coordinate index to the specified value.,FreeText,,0
143,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"setQuick(int index, java.lang.Object value)",setQuick,cern.colt.matrix.ObjectMatrix1D,Sets the matrix cell at coordinate index to the specified value. Provided with invalid parameters this method may access illegal indexes without throwing any exception. You should only use this method when you are absolutely sure that the coordinate is within bounds. Precondition (unchecked): index<0 || index>=size().,FreeText,,0
144,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,swap(cern.colt.matrix.ObjectMatrix1D other),swap,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
145,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,toArray(),toArray,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
146,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,toArray(java.lang.Object[] values),toArray,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
147,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,toString(),toString,cern.colt.matrix.ObjectMatrix1D,Returns a string representation using default formatting. @see cern.colt.matrix.objectalgo.Formatter,FreeText,,0
148,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,view(),view,cern.colt.matrix.ObjectMatrix1D,"Constructs and returns a new view equal to the receiver. The view is a shallow clone. Calls clone() and casts the result.  Note that the view is not a deep copy. The returned matrix is backed by this matrix, so changes in the returned matrix are reflected in this matrix, and vice-versa.  Use #copy() to construct an independent deep copy rather than a new view.",FreeText,,0
149,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,viewFlip(),viewFlip,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
150,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,"viewPart(int index, int width)",viewPart,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
151,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,viewSelection(int[] indexes),viewSelection,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
152,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,viewSelection(cern.colt.function.ObjectProcedure condition),viewSelection,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
153,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,viewSelectionLike(int[] offsets),viewSelectionLike,cern.colt.matrix.ObjectMatrix1D,Construct and returns a new selection view.,FreeText,,0
154,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,viewSorted(),viewSorted,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
155,colt,cern.colt.matrix.ObjectMatrix1D_goal.json,viewStrides(int stride),viewStrides,cern.colt.matrix.ObjectMatrix1D,,FreeText,,0
156,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,cern.colt.matrix.ObjectMatrix2D(),cern.colt.matrix.ObjectMatrix2D,cern.colt.matrix.ObjectMatrix2D,"Makes this class non instantiable, but still let's others inherit from it.",FreeText,,0
157,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,"aggregate(cern.colt.function.ObjectObjectFunction aggr, cern.colt.function.ObjectFunction f)",aggregate,cern.colt.matrix.ObjectMatrix2D,,FreeText,,0
158,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,"aggregate(cern.colt.matrix.ObjectMatrix2D other, cern.colt.function.ObjectObjectFunction aggr, cern.colt.function.ObjectObjectFunction f)",aggregate,cern.colt.matrix.ObjectMatrix2D,,FreeText,,0
159,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,assign(java.lang.Object[][] values),assign,cern.colt.matrix.ObjectMatrix2D,"Sets all cells to the state specified by values. values is required to have the form values[row][column] and have exactly the same number of rows and columns as the receiver.  The values are copied. So subsequent changes in values are not reflected in the matrix, and vice-versa.",FreeText,,0
160,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,assign(cern.colt.function.ObjectFunction function),assign,cern.colt.matrix.ObjectMatrix2D,,FreeText,,0
161,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,assign(cern.colt.matrix.ObjectMatrix2D other),assign,cern.colt.matrix.ObjectMatrix2D,"Replaces all cell values of the receiver with the values of another matrix. Both matrices must have the same number of rows and columns. If both matrices share the same cells (as is the case if they are views derived from the same matrix) and intersect in an ambiguous way, then replaces as if using an intermediate auxiliary deep copy of other.",FreeText,,0
162,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,"assign(cern.colt.matrix.ObjectMatrix2D y, cern.colt.function.ObjectObjectFunction function)",assign,cern.colt.matrix.ObjectMatrix2D,,FreeText,,0
163,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,assign(java.lang.Object value),assign,cern.colt.matrix.ObjectMatrix2D,Sets all cells to the state specified by value.,FreeText,,0
164,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,cardinality(),cardinality,cern.colt.matrix.ObjectMatrix2D,Returns the number of cells having non-zero values; ignores tolerance.,FreeText,,0
165,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,copy(),copy,cern.colt.matrix.ObjectMatrix2D,"Constructs and returns a deep copy of the receiver.  Note that the returned matrix is an independent deep copy. The returned matrix is not backed by this matrix, so changes in the returned matrix are not reflected in this matrix, and vice-versa.",FreeText,,0
166,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,equals(java.lang.Object otherObj),equals,cern.colt.matrix.ObjectMatrix2D,"Compares the specified Object with the receiver for equality. Equivalent to equals(otherObj,true).",FreeText,"methodResultID==(receiverObjectClone.equals(args[0],true))",1
167,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,"equals(java.lang.Object otherObj, boolean testForEquality)",equals,cern.colt.matrix.ObjectMatrix2D,"Compares the specified Object with the receiver for equality. Returns true if and only if the specified Object is also at least an ObjectMatrix2D, both matrices have the same size, and all corresponding pairs of cells in the two matrices are the same. In other words, two matrices are defined to be equal if they contain the same cell values in the same order. Tests elements for equality or identity as specified by testForEquality. When testing for equality, two elements e1 and e2 are equal if (e1==null ? e2==null : e1.equals(e2)).)",FreeText,,0
168,colt,cern.colt.matrix.ObjectMatrix2D_goal.json,"get(int row, int column)",get,cern.colt.matrix.ObjectMatrix2D,"Returns the matrix cell value at coordinate [row,column].",FreeText,,0
